Index,Name,Description,Brand,Category,Price,Currency,Stock,EAN,Color,Size,Availability,Internal ID
629,Merida Pro SL37,The Pro SL37 from Merida is a aero bike designed for riders who demand comfort.,Merida,Aero Bike,11742.59,USD,39,2000817194432,Silver,XXL,In Stock,xXJW3DpkMj6D
630,Trek Carbon X13,The Carbon X13 from Trek is a endurance bike designed for riders who demand comfort.,Trek,Endurance Bike,9517.38,USD,42,3338756263139,Blue,XL,In Stock,PzpF4TVYNZzl
631,Cannondale Carbon X31,The Carbon X31 from Cannondale is a gravel bike designed for riders who demand aerodynamics.,Cannondale,Gravel Bike,8524.47,GBP,37,0799246389060,White,L,In Stock,3JZ5SnXTuAXP
632,Giant Carbon Z67,The Carbon Z67 from Giant is a cyclocross bike designed for riders who demand comfort.,Giant,Cyclocross Bike,6123.57,GBP,5,7373419354766,Silver,M,Pre-Order,VtguW87TOutd
633,Trek Elite RX41,The Elite RX41 from Trek is a gravel bike designed for riders who demand aerodynamics.,Trek,Gravel Bike,2846.09,USD,33,9785084901733,Yellow,XXL,Out of Stock,MVtTgIkfQlhe
634,Merida Performance SL52,The Performance SL52 from Merida is a aero bike designed for riders who demand comfort.,Merida,Aero Bike,6367.23,EUR,6,7281566068455,Orange,L,In Stock,ryZwts74wn15
635,Pinarello Carbon Z58,The Carbon Z58 from Pinarello is a endurance bike designed for riders who demand speed.,Pinarello,Endurance Bike,9797.33,USD,28,7022079133082,Silver,ML,In Stock,Z6SAvghOu6W9
636,Specialized Carbon SL47,The Carbon SL47 from Specialized is a aero bike designed for riders who demand aerodynamics.,Specialized,Aero Bike,8934.92,GBP,11,9033397261755,Orange,XXL,Pre-Order,LC9b1rXAluUI
637,Pinarello Performance Z4,The Performance Z4 from Pinarello is a cyclocross bike designed for riders who demand aerodynamics.,Pinarello,Cyclocross Bike,1914.04,GBP,27,1441964535171,Orange,XS,Pre-Order,7PyfGxFvtAnp
638,Specialized Elite X29,The Elite X29 from Specialized is a gravel bike designed for riders who demand versatility.,Specialized,Gravel Bike,1591.56,GBP,22,2811532690990,Silver,L,Out of Stock,IZcAyazqx268
639,Colnago Elite RS14,The Elite RS14 from Colnago is a cyclocross bike designed for riders who demand speed.,Colnago,Cyclocross Bike,4383.8,USD,18,3454901555259,Green,L,Pre-Order,6PgcZmTUOczN
640,Specialized Carbon X49,The Carbon X49 from Specialized is a gravel bike designed for riders who demand comfort.,Specialized,Gravel Bike,10899.81,EUR,23,5696587923525,Carbon,M,Pre-Order,UcMhkJ0R9s8V
641,Pinarello Pro RX21,The Pro RX21 from Pinarello is a aero bike designed for riders who demand speed.,Pinarello,Aero Bike,10068.86,EUR,38,0095057373063,White,ML,Out of Stock,IRrRqZmnqV8b
642,Colnago Performance X32,The Performance X32 from Colnago is a time trial bike designed for riders who demand aerodynamics.,Colnago,Time Trial Bike,3976.27,GBP,22,1146176293069,Red,XL,Out of Stock,2FDhEAycgdeC
643,Scott Endurance RX15,The Endurance RX15 from Scott is a time trial bike designed for riders who demand aerodynamics.,Scott,Time Trial Bike,11809.15,GBP,48,6224243179631,Yellow,XL,Pre-Order,oihydnHGfgbA
644,Cervélo Speed RS77,The Speed RS77 from Cervélo is a endurance bike designed for riders who demand lightweight performance.,Cervélo,Endurance Bike,11410.45,USD,8,8880639541274,Black,XS,In Stock,ObIdDWNge0v9
645,Trek Pro X61,The Pro X61 from Trek is a time trial bike designed for riders who demand aerodynamics.,Trek,Time Trial Bike,5488.59,EUR,17,1085117799411,Blue,L,Pre-Order,0kBo34zz1hTj
646,Cannondale Race X44,The Race X44 from Cannondale is a cyclocross bike designed for riders who demand aerodynamics.,Cannondale,Cyclocross Bike,4555.46,GBP,36,0537052619872,Silver,M,Pre-Order,D1GD9qdIrFNj
647,Cervélo Elite RS70,The Elite RS70 from Cervélo is a time trial bike designed for riders who demand comfort.,Cervélo,Time Trial Bike,11787.19,GBP,17,1639446300837,Carbon,XS,Out of Stock,xPrwPMkC2y7j
648,Trek Aero RS46,The Aero RS46 from Trek is a road bike designed for riders who demand speed.,Trek,Road Bike,2397.81,GBP,30,2777465070085,Blue,S,Out of Stock,5B2n6TJzTuk9
649,Giant Ultra X47,The Ultra X47 from Giant is a cyclocross bike designed for riders who demand aerodynamics.,Giant,Cyclocross Bike,3723.53,GBP,21,5669495662590,Blue,XS,In Stock,kONHNz7m6K7l
650,Pinarello Endurance RX94,The Endurance RX94 from Pinarello is a time trial bike designed for riders who demand lightweight performance.,Pinarello,Time Trial Bike,10137.45,USD,37,5619010303726,White,ML,Pre-Order,h72BOg050ltQ
651,Scott Lightweight X69,The Lightweight X69 from Scott is a road bike designed for riders who demand aerodynamics.,Scott,Road Bike,9867.01,GBP,48,8457921991712,White,XXL,Out of Stock,Bsi8aWbn9P9s
652,BMC Aero Z42,The Aero Z42 from BMC is a road bike designed for riders who demand aerodynamics.,BMC,Road Bike,3518.31,EUR,48,8986874812387,Yellow,XL,Pre-Order,IlYAoj3kuigQ
653,Cervélo Carbon RS41,The Carbon RS41 from Cervélo is a endurance bike designed for riders who demand comfort.,Cervélo,Endurance Bike,8292.24,EUR,22,5536092592143,Green,XL,Pre-Order,218Jw4xuAPcC
654,Cannondale Ultra Z27,The Ultra Z27 from Cannondale is a road bike designed for riders who demand versatility.,Cannondale,Road Bike,8706.28,GBP,39,4077090487631,Blue,M,Pre-Order,JU7N45XVhXkM
655,Specialized Speed RX45,The Speed RX45 from Specialized is a endurance bike designed for riders who demand versatility.,Specialized,Endurance Bike,2737.66,USD,10,0995374132601,Carbon,XS,Out of Stock,QSjfR5LkyNg5
656,Colnago Carbon RX30,The Carbon RX30 from Colnago is a road bike designed for riders who demand versatility.,Colnago,Road Bike,1869.81,EUR,38,5564337570673,White,XL,Out of Stock,VcdfnlHa9VRi
657,BMC Race RS81,The Race RS81 from BMC is a gravel bike designed for riders who demand versatility.,BMC,Gravel Bike,9375.94,EUR,17,6190670231782,Red,S,Pre-Order,MxP07v4Qmnob
658,Colnago Carbon RS97,The Carbon RS97 from Colnago is a road bike designed for riders who demand aerodynamics.,Colnago,Road Bike,4404.48,EUR,44,3966628642436,White,XXL,In Stock,5BUWM4xsNV3D
659,Pinarello Elite RS61,The Elite RS61 from Pinarello is a time trial bike designed for riders who demand aerodynamics.,Pinarello,Time Trial Bike,7387.62,GBP,27,4341365240246,Red,ML,Out of Stock,Vmg6tlstknfX
660,BMC Performance SLR30,The Performance SLR30 from BMC is a time trial bike designed for riders who demand comfort.,BMC,Time Trial Bike,9691.82,USD,31,4706730654645,White,L,Out of Stock,pl0fxo3XDWpp
661,Cannondale Speed X23,The Speed X23 from Cannondale is a gravel bike designed for riders who demand lightweight performance.,Cannondale,Gravel Bike,10701.91,EUR,42,4865422830560,Yellow,M,Pre-Order,cNXta5G6ZpJh
662,Scott Performance Z1,The Performance Z1 from Scott is a time trial bike designed for riders who demand lightweight performance.,Scott,Time Trial Bike,6773.16,EUR,45,5974002266355,Black,ML,Pre-Order,7tRmRypk2qv4
663,Specialized Race RS83,The Race RS83 from Specialized is a aero bike designed for riders who demand speed.,Specialized,Aero Bike,9510.91,EUR,19,9944474568431,Yellow,XS,Out of Stock,nV9SmgI6If4A
664,Cervélo Elite RX84,The Elite RX84 from Cervélo is a cyclocross bike designed for riders who demand lightweight performance.,Cervélo,Cyclocross Bike,6662.21,USD,34,3512919482261,Blue,XS,In Stock,RFxOq0uILi0r
665,Cervélo Performance RS99,The Performance RS99 from Cervélo is a aero bike designed for riders who demand lightweight performance.,Cervélo,Aero Bike,8877.88,GBP,18,1812674237602,Black,XL,Pre-Order,V5Si0FlwA1Os
666,Cannondale Endurance RX21,The Endurance RX21 from Cannondale is a gravel bike designed for riders who demand speed.,Cannondale,Gravel Bike,9726.9,EUR,24,6563744154741,Carbon,XS,In Stock,3RpFbYYu3UZd
667,Specialized Performance Z23,The Performance Z23 from Specialized is a endurance bike designed for riders who demand comfort.,Specialized,Endurance Bike,7400.82,GBP,9,0151280166846,Green,M,Out of Stock,I0NFfVyx99b4
668,Merida Pro X23,The Pro X23 from Merida is a cyclocross bike designed for riders who demand versatility.,Merida,Cyclocross Bike,3788.79,EUR,48,9891589676520,Black,S,Out of Stock,jlsSGuuQnh0q
669,BMC Lightweight RS92,The Lightweight RS92 from BMC is a endurance bike designed for riders who demand aerodynamics.,BMC,Endurance Bike,6380.88,EUR,41,9536986357350,Orange,S,Pre-Order,z1siKWtPnH0U
670,Cervélo Lightweight RX60,The Lightweight RX60 from Cervélo is a time trial bike designed for riders who demand lightweight performance.,Cervélo,Time Trial Bike,3443.0,EUR,1,2240236010773,Black,XS,Out of Stock,Ecbxilsytf7G
671,Pinarello Elite SLR75,The Elite SLR75 from Pinarello is a gravel bike designed for riders who demand speed.,Pinarello,Gravel Bike,11743.61,USD,42,8585041870563,Silver,XS,In Stock,A2jQDpDY7yTU
672,Giant Performance RS77,The Performance RS77 from Giant is a aero bike designed for riders who demand comfort.,Giant,Aero Bike,8719.13,EUR,22,9308042517173,Blue,L,Out of Stock,sAYXGy004iVn
673,Colnago Carbon SL64,The Carbon SL64 from Colnago is a endurance bike designed for riders who demand aerodynamics.,Colnago,Endurance Bike,6132.59,GBP,48,1056392872711,Orange,M,Pre-Order,GlHa6y3JBssV
674,Cervélo Carbon RX13,The Carbon RX13 from Cervélo is a cyclocross bike designed for riders who demand lightweight performance.,Cervélo,Cyclocross Bike,6154.53,GBP,17,7425948861876,Red,XXL,Pre-Order,InWtDp9DULYR
675,Cannondale Carbon Z29,The Carbon Z29 from Cannondale is a gravel bike designed for riders who demand versatility.,Cannondale,Gravel Bike,6825.75,USD,29,3036429327001,Black,M,Pre-Order,ad6TtzWU1hSH
676,Cannondale Race RX78,The Race RX78 from Cannondale is a gravel bike designed for riders who demand comfort.,Cannondale,Gravel Bike,9209.61,USD,9,4947936952279,Red,XL,Out of Stock,iCS5bRkIso1l
677,Scott Race Z89,The Race Z89 from Scott is a time trial bike designed for riders who demand lightweight performance.,Scott,Time Trial Bike,10115.91,USD,40,7069856307032,Silver,XS,Pre-Order,31zMtxs839fz
678,Merida Ultra X39,The Ultra X39 from Merida is a cyclocross bike designed for riders who demand aerodynamics.,Merida,Cyclocross Bike,1917.33,EUR,25,9945963861118,Yellow,M,Out of Stock,N1JdjUskCzRl
679,Cannondale Performance X65,The Performance X65 from Cannondale is a road bike designed for riders who demand versatility.,Cannondale,Road Bike,11125.76,USD,14,0029321909683,Green,XL,Out of Stock,aklWffMMLXFg
680,Trek Aero RS55,The Aero RS55 from Trek is a time trial bike designed for riders who demand speed.,Trek,Time Trial Bike,10041.05,USD,8,9749150344125,Blue,M,Out of Stock,37ISz7GeLUPn
681,BMC Aero RX21,The Aero RX21 from BMC is a aero bike designed for riders who demand lightweight performance.,BMC,Aero Bike,9353.6,EUR,30,9909690969681,Red,M,Out of Stock,BQxH2XUoYK5x
682,Specialized Pro SL12,The Pro SL12 from Specialized is a time trial bike designed for riders who demand speed.,Specialized,Time Trial Bike,2889.09,EUR,17,2294735783190,Black,XL,In Stock,TQAACMja8WqQ
683,Colnago Race RS12,The Race RS12 from Colnago is a time trial bike designed for riders who demand aerodynamics.,Colnago,Time Trial Bike,9348.84,GBP,31,6783470321588,Green,XL,Pre-Order,vr21X6fBeEsH
684,Scott Ultra SLR51,The Ultra SLR51 from Scott is a endurance bike designed for riders who demand versatility.,Scott,Endurance Bike,4144.5,EUR,33,8445610482049,Blue,XS,In Stock,AVvHPthk7Yv3
685,Trek Speed SL43,The Speed SL43 from Trek is a aero bike designed for riders who demand lightweight performance.,Trek,Aero Bike,6923.8,EUR,45,4381542917028,White,S,Out of Stock,sprz9MHe0n11
686,Colnago Aero SLR59,The Aero SLR59 from Colnago is a cyclocross bike designed for riders who demand aerodynamics.,Colnago,Cyclocross Bike,8274.4,GBP,37,2994339676156,Yellow,XS,Pre-Order,A8QnCIFkCAyO
687,Cannondale Speed SLR90,The Speed SLR90 from Cannondale is a time trial bike designed for riders who demand lightweight performance.,Cannondale,Time Trial Bike,7572.83,EUR,13,7858783154536,Silver,XL,Out of Stock,Vnhxms8P3RRZ
688,Cervélo Race SL51,The Race SL51 from Cervélo is a time trial bike designed for riders who demand versatility.,Cervélo,Time Trial Bike,4242.81,GBP,2,9846547075349,Red,XL,Pre-Order,TJvhGW7HegkE
689,Specialized Endurance SL48,The Endurance SL48 from Specialized is a gravel bike designed for riders who demand lightweight performance.,Specialized,Gravel Bike,7076.22,GBP,35,8871002102696,Silver,XL,Pre-Order,dc9IwCqBnClj
690,Cannondale Performance SLR28,The Performance SLR28 from Cannondale is a aero bike designed for riders who demand aerodynamics.,Cannondale,Aero Bike,3421.36,USD,15,8754769199320,Blue,ML,In Stock,zXy9K431bXCX
691,Colnago Elite X93,The Elite X93 from Colnago is a road bike designed for riders who demand speed.,Colnago,Road Bike,6677.8,GBP,29,3970442573158,Black,ML,In Stock,3lTbR9lqQ2O6
692,Merida Lightweight RS79,The Lightweight RS79 from Merida is a time trial bike designed for riders who demand lightweight performance.,Merida,Time Trial Bike,2520.57,GBP,43,8530353215304,Orange,XL,In Stock,A9Ww25HKBE14
693,Colnago Endurance RS38,The Endurance RS38 from Colnago is a aero bike designed for riders who demand speed.,Colnago,Aero Bike,7991.7,EUR,7,0427021478425,White,XXL,Out of Stock,9PaRTeDh0DPs
694,Scott Performance RS81,The Performance RS81 from Scott is a road bike designed for riders who demand comfort.,Scott,Road Bike,7812.97,USD,2,6865970718280,Silver,M,In Stock,13P8IZUhZuvf
695,Scott Ultra SL64,The Ultra SL64 from Scott is a gravel bike designed for riders who demand speed.,Scott,Gravel Bike,6019.26,GBP,50,0934880431934,White,XS,In Stock,f2l42CMItBlP
696,Trek Ultra Z41,The Ultra Z41 from Trek is a time trial bike designed for riders who demand lightweight performance.,Trek,Time Trial Bike,11529.13,USD,33,7984250230449,Silver,XL,In Stock,zx3lfGLrbhHk
697,Cannondale Race X30,The Race X30 from Cannondale is a time trial bike designed for riders who demand versatility.,Cannondale,Time Trial Bike,11663.24,EUR,11,2108746366448,White,ML,Out of Stock,b8U4eoqcw9SO
698,Cannondale Race SL77,The Race SL77 from Cannondale is a gravel bike designed for riders who demand lightweight performance.,Cannondale,Gravel Bike,10996.43,EUR,16,6821807540265,Carbon,S,In Stock,BHKizO2iigiV
699,Trek Elite SLR24,The Elite SLR24 from Trek is a gravel bike designed for riders who demand versatility.,Trek,Gravel Bike,10549.82,EUR,31,9615784813400,Red,M,In Stock,F4XvwuHunj7E
700,Merida Carbon RX3,The Carbon RX3 from Merida is a gravel bike designed for riders who demand aerodynamics.,Merida,Gravel Bike,10115.84,EUR,43,5103297550706,Black,XXL,In Stock,4gZ9XF51SW1f
701,BMC Aero RS56,The Aero RS56 from BMC is a cyclocross bike designed for riders who demand versatility.,BMC,Cyclocross Bike,9488.49,USD,35,3537354912694,Blue,XS,In Stock,sbOXBN2WAZfh
702,Merida Speed RX11,The Speed RX11 from Merida is a road bike designed for riders who demand comfort.,Merida,Road Bike,4730.6,EUR,41,4402427545704,Green,XXL,In Stock,gAVYngPThUIu
703,Trek Elite SLR39,The Elite SLR39 from Trek is a time trial bike designed for riders who demand lightweight performance.,Trek,Time Trial Bike,5172.02,USD,42,0115015373186,Blue,XXL,Pre-Order,mcmKTj0MEAma
704,Giant Aero Z16,The Aero Z16 from Giant is a aero bike designed for riders who demand aerodynamics.,Giant,Aero Bike,3781.16,EUR,11,9024878148806,Silver,XXL,Pre-Order,ty4I5DLIndq8
705,Pinarello Race SLR6,The Race SLR6 from Pinarello is a time trial bike designed for riders who demand versatility.,Pinarello,Time Trial Bike,6840.58,USD,31,8820633184564,Black,S,In Stock,9Av8FqvmqH5Y
706,Giant Lightweight Z1,The Lightweight Z1 from Giant is a time trial bike designed for riders who demand aerodynamics.,Giant,Time Trial Bike,9650.77,GBP,14,4681866792423,Yellow,S,In Stock,T5k3f6XEEqHA
707,BMC Aero RX38,The Aero RX38 from BMC is a endurance bike designed for riders who demand speed.,BMC,Endurance Bike,4450.65,USD,15,4263627003834,Green,XS,Out of Stock,grBQbrX7evnf
708,Cannondale Race X17,The Race X17 from Cannondale is a time trial bike designed for riders who demand versatility.,Cannondale,Time Trial Bike,3093.63,USD,35,7742538925373,Yellow,XL,In Stock,RPPRDwaiCMXB
709,BMC Performance SL14,The Performance SL14 from BMC is a gravel bike designed for riders who demand versatility.,BMC,Gravel Bike,6447.56,EUR,9,8934136330393,Blue,S,In Stock,eqblY3SIXwOY
710,Colnago Aero X34,The Aero X34 from Colnago is a aero bike designed for riders who demand comfort.,Colnago,Aero Bike,3140.31,EUR,7,6927554873592,Blue,XL,Out of Stock,8uvv4kSnyYW2
711,Cervélo Pro Z87,The Pro Z87 from Cervélo is a gravel bike designed for riders who demand speed.,Cervélo,Gravel Bike,10194.83,USD,28,5280141789171,Green,ML,Out of Stock,gQdCW0RyY1jw
712,Cannondale Performance RX56,The Performance RX56 from Cannondale is a endurance bike designed for riders who demand comfort.,Cannondale,Endurance Bike,6648.37,EUR,10,2945932582479,Red,XS,Pre-Order,izSXw3m33b0E
713,Cannondale Performance RS56,The Performance RS56 from Cannondale is a aero bike designed for riders who demand speed.,Cannondale,Aero Bike,11400.19,GBP,31,2199812862253,Red,L,Pre-Order,ppzPrakdb8LE
714,Trek Race RX69,The Race RX69 from Trek is a gravel bike designed for riders who demand comfort.,Trek,Gravel Bike,8522.51,GBP,23,2283286421347,Black,XL,Out of Stock,ZuaFhpktagIV
715,Merida Ultra X92,The Ultra X92 from Merida is a cyclocross bike designed for riders who demand comfort.,Merida,Cyclocross Bike,8388.16,GBP,14,7459666309914,Orange,M,Out of Stock,w2hnp8Ws0xAq
716,Cannondale Race SLR48,The Race SLR48 from Cannondale is a time trial bike designed for riders who demand lightweight performance.,Cannondale,Time Trial Bike,8275.87,USD,50,1070146269509,Black,ML,Pre-Order,n2gC0Kgq0ydB
717,Merida Carbon RS51,The Carbon RS51 from Merida is a road bike designed for riders who demand speed.,Merida,Road Bike,7712.14,EUR,48,3226057036137,Orange,L,In Stock,dQ2sBjHRTOQg
718,Cannondale Pro RX19,The Pro RX19 from Cannondale is a road bike designed for riders who demand aerodynamics.,Cannondale,Road Bike,2622.48,USD,37,2634318750998,Yellow,L,Out of Stock,vPcyYG0vY6sb
719,Cannondale Aero X45,The Aero X45 from Cannondale is a gravel bike designed for riders who demand lightweight performance.,Cannondale,Gravel Bike,4675.97,GBP,29,9821383973549,Red,S,Pre-Order,2Hv67lrqc5yJ
